,ID,Text,Question,Answer,the answer is in the text,tokenized text,tokenized Answer,Labeled Text
10,3366,The mean gender pay gap at Ibstock Brick is 7%. This is significantly lower than the UK average of 17 .4% and the average for companies in the construction sector of 18.1%. This is mostly due to demographics within the Company.,What factor led to the mean gender pay gap at Ibstock Brick being 7% and the construction sector average of 18.1%?,demographics within the Company,True,"['The', 'mean', 'gender', 'pay', 'gap', 'at', 'I', '##bs', '##tock', 'Brick', 'is', '7', '%', '.', 'This', 'is', 'significantly', 'lower', 'than', 'the', 'UK', 'average', 'of', '17', '.', '4', '%', 'and', 'the', 'average', 'for', 'companies', 'in', 'the', 'construction', 'sector', 'of', '18', '.', '1', '%', '.', 'This', 'is', 'mostly', 'due', 'to', 'demographic', '##s', 'within', 'the', 'Company', '.']","['demographic', '##s', 'within', 'the', 'Company']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, False]"
11,3369,"The Committee discussed the fact that, during the year to July 2017, the Directors became aware that a dividend paid in November 2015 totalling £32.4m had been made otherwise than in accordance with the Companies Act 2006, because interim accounts had not been filed at Companies House prior to payment.","What caused the dividend paid in November 2015, totaling £32.4 million, to be made otherwise than in accordance with the Companies Act 2006?",interim accounts had not been filed at Companies House prior to payment,True,"['The', 'Committee', 'discussed', 'the', 'fact', 'that', ',', 'during', 'the', 'year', 'to', 'July', '2017', ',', 'the', 'Directors', 'became', 'aware', 'that', 'a', 'divide', '##nd', 'paid', 'in', 'November', '2015', 'total', '##ling', '£', '##32', '.', '4', '##m', 'had', 'been', 'made', 'otherwise', 'than', 'in', 'accordance', 'with', 'the', 'Companies', 'Act', '2006', ',', 'because', 'interim', 'accounts', 'had', 'not', 'been', 'filed', 'at', 'Companies', 'House', 'prior', 'to', 'payment', '.']","['interim', 'accounts', 'had', 'not', 'been', 'filed', 'at', 'Companies', 'House', 'prior', 'to', 'payment']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, False]"
12,3371,"Net capital expenditure was £21.4 million (2016: £14.9 million), with the increase primarily due to investments in IT capabilities, cyber security and automation of our German back-office. We expect capital expenditure to be around £20 million for the year to June 2018.",What led to net capital expenditure increasing to £21.4 million in 2017 from £14.9 million in 2016?,"investments in IT capabilities, cyber security and automation of our German back-office",True,"['Net', 'capital', 'expenditure', 'was', '£2', '##1', '.', '4', 'million', '(', '2016', ':', '£1', '##4', '.', '9', 'million', ')', ',', 'with', 'the', 'increase', 'primarily', 'due', 'to', 'investments', 'in', 'IT', 'capabilities', ',', 'c', '##y', '##ber', 'security', 'and', 'automation', 'of', 'our', 'German', 'back', '-', 'office', '.', 'We', 'expect', 'capital', 'expenditure', 'to', 'be', 'around', '£2', '##0', 'million', 'for', 'the', 'year', 'to', 'June', '2018', '.']","['investments', 'in', 'IT', 'capabilities', ',', 'c', '##y', '##ber', 'security', 'and', 'automation', 'of', 'our', 'German', 'back', '-', 'office']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
13,3374,"Based on these assumptions, and considering the Group's financial position, strategic plans and principal risks, the Directors have a reasonable expectation that the Group will be able to continue in operation and meet its liabilities as they fall due over the three-year period of their assessment.","What was the implication of considering these assumptions along with the Group's financial position, strategic plans, and principal risks?",the Directors have a reasonable expectation that the Group will be able to continue in operation and meet its liabilities as they fall due over the three-year period of their assessment,True,"['Based', 'on', 'these', 'assumptions', ',', 'and', 'considering', 'the', 'Group', ""'"", 's', 'financial', 'position', ',', 'strategic', 'plans', 'and', 'principal', 'risks', ',', 'the', 'Directors', 'have', 'a', 'reasonable', 'expectation', 'that', 'the', 'Group', 'will', 'be', 'able', 'to', 'continue', 'in', 'operation', 'and', 'meet', 'its', 'l', '##ia', '##bilities', 'as', 'they', 'fall', 'due', 'over', 'the', 'three', '-', 'year', 'period', 'of', 'their', 'assessment', '.']","['the', 'Directors', 'have', 'a', 'reasonable', 'expectation', 'that', 'the', 'Group', 'will', 'be', 'able', 'to', 'continue', 'in', 'operation', 'and', 'meet', 'its', 'l', '##ia', '##bilities', 'as', 'they', 'fall', 'due', 'over', 'the', 'three', '-', 'year', 'period', 'of', 'their', 'assessment']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]"
14,3375,"Developments in the year: Change of tax laws or practices as a result of base erosion and profit shifting initiatives (""BEPS"").",What caused a change of tax laws or practices?,"base erosion and profit shifting initiatives (""BEPS"")",True,"['Development', '##s', 'in', 'the', 'year', ':', 'Change', 'of', 'tax', 'laws', 'or', 'practices', 'as', 'a', 'result', 'of', 'base', 'erosion', 'and', 'profit', 'shifting', 'initiatives', '(', '""', 'B', '##EP', '##S', '""', ')', '.']","['base', 'erosion', 'and', 'profit', 'shifting', 'initiatives', '(', '""', 'B', '##EP', '##S', '""', ')']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False]"
15,3376,"The estimation method applied, and the assumptions underlying these are considered appropriate by the Committee and continue to be in line with IFRS requirements. Tracker Shares – the tracker share arrangements are complex in nature and therefore challenging to disclose in a way that is understandable to the reader",Why are tracker share arrangements difficult to disclose in a way that is understandable to the reader?,the tracker share arrangements are complex in nature,True,"['The', 'est', '##imation', 'method', 'applied', ',', 'and', 'the', 'assumptions', 'underlying', 'these', 'are', 'considered', 'appropriate', 'by', 'the', 'Committee', 'and', 'continue', 'to', 'be', 'in', 'line', 'with', 'IF', '##RS', 'requirements', '.', 'Track', '##er', 'S', '##hare', '##s', '–', 'the', 'track', '##er', 'share', 'arrangements', 'are', 'complex', 'in', 'nature', 'and', 'therefore', 'challenging', 'to', 'disc', '##lose', 'in', 'a', 'way', 'that', 'is', 'understand', '##able', 'to', 'the', 'reader']","['the', 'track', '##er', 'share', 'arrangements', 'are', 'complex', 'in', 'nature']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
16,3377,"Businesses and government departments can protect their networks from DDoS attacks fuelled by IoT-driven botnets by deploying a real-time, automated solution at the network edge, which can instantaneously detect and mitigate DDoS activity, thereby eliminating threats from entering a network.",Why can businesses and government departments eliminate threats from entering a network?,"Businesses and government departments can protect their networks from DDoS attacks fuelled by IoT-driven botnets by deploying a real-time, automated solution at the network edge, which can instantaneously detect and mitigate DDoS activity",True,"['Business', '##es', 'and', 'government', 'departments', 'can', 'protect', 'their', 'networks', 'from', 'DD', '##o', '##S', 'attacks', 'fuel', '##led', 'by', 'I', '##o', '##T', '-', 'driven', 'b', '##ot', '##nets', 'by', 'deploy', '##ing', 'a', 'real', '-', 'time', ',', 'automated', 'solution', 'at', 'the', 'network', 'edge', ',', 'which', 'can', 'instant', '##aneous', '##ly', 'detect', 'and', 'mit', '##igate', 'DD', '##o', '##S', 'activity', ',', 'thereby', 'eliminating', 'threats', 'from', 'entering', 'a', 'network', '.']","['Business', '##es', 'and', 'government', 'departments', 'can', 'protect', 'their', 'networks', 'from', 'DD', '##o', '##S', 'attacks', 'fuel', '##led', 'by', 'I', '##o', '##T', '-', 'driven', 'b', '##ot', '##nets', 'by', 'deploy', '##ing', 'a', 'real', '-', 'time', ',', 'automated', 'solution', 'at', 'the', 'network', 'edge', ',', 'which', 'can', 'instant', '##aneous', '##ly', 'detect', 'and', 'mit', '##igate', 'DD', '##o', '##S', 'activity']","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False]"
17,3378,• Specific risks for 2018: reduced flexibility to manage the business due to new controls agreed with lenders; breach of revised banking covenants; and inability to execute corporate actions including funding development projects such as Sea Lion.,What factor led to reduced flexibility to manage the business?,new controls agreed with lenders,True,"['•', 'S', '##pecific', 'risks', 'for', '2018', ':', 'reduced', 'flexibility', 'to', 'manage', 'the', 'business', 'due', 'to', 'new', 'controls', 'agreed', 'with', 'lend', '##ers', ';', 'breach', 'of', 'revised', 'banking', 'co', '##ven', '##ants', ';', 'and', 'inability', 'to', 'execute', 'corporate', 'actions', 'including', 'funding', 'development', 'projects', 'such', 'as', 'Sea', 'Lion', '.']","['new', 'controls', 'agreed', 'with', 'lend', '##ers']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
18,3379,"Given that some risks are external and not fully within our control, the risk management processes are designed to manage risks which may have a material impact on our business, rather than to fully mitigate all risks.",What is the impact of some risks being external and not fully within their control?,"the risk management processes are designed to manage risks which may have a material impact on our business, rather than to fully mitigate all risks",True,"['Given', 'that', 'some', 'risks', 'are', 'external', 'and', 'not', 'fully', 'within', 'our', 'control', ',', 'the', 'risk', 'management', 'processes', 'are', 'designed', 'to', 'manage', 'risks', 'which', 'may', 'have', 'a', 'material', 'impact', 'on', 'our', 'business', ',', 'rather', 'than', 'to', 'fully', 'mit', '##igate', 'all', 'risks', '.']","['the', 'risk', 'management', 'processes', 'are', 'designed', 'to', 'manage', 'risks', 'which', 'may', 'have', 'a', 'material', 'impact', 'on', 'our', 'business', ',', 'rather', 'than', 'to', 'fully', 'mit', '##igate', 'all', 'risks']","[False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]"
19,3380,"The Board sets the Company's values and objectives and ensures that its obligations to Shareholders are met. It has formally adopted a schedule of matters which are required to be brought to it for decision, thus ensuring that it maintains full and effective control over appropriate strategic, financial, operational and compliance issues.",What is the effect of the Board formally adopting a schedule of matters that are required to be brought to it for decision?,"ensuring that it maintains full and effective control over appropriate strategic, financial, operational and compliance issues",True,"['The', 'Board', 'sets', 'the', 'Company', ""'"", 's', 'values', 'and', 'objectives', 'and', 'ensures', 'that', 'its', 'obligations', 'to', 'S', '##hare', '##holders', 'are', 'met', '.', 'It', 'has', 'formally', 'adopted', 'a', 'schedule', 'of', 'matters', 'which', 'are', 'required', 'to', 'be', 'brought', 'to', 'it', 'for', 'decision', ',', 'thus', 'ensuring', 'that', 'it', 'maintains', 'full', 'and', 'effective', 'control', 'over', 'appropriate', 'strategic', ',', 'financial', ',', 'operational', 'and', 'compliance', 'issues', '.']","['ensuring', 'that', 'it', 'maintains', 'full', 'and', 'effective', 'control', 'over', 'appropriate', 'strategic', ',', 'financial', ',', 'operational', 'and', 'compliance', 'issues']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]"
20,3381,"The Group sources most of its products from outside the UK. Consequently, the Group is subject to risks associated with international trade.",Why is the Group subject to risks associated with international trade?,The Group sources most of its products from outside the UK,True,"['The', 'Group', 'sources', 'most', 'of', 'its', 'products', 'from', 'outside', 'the', 'UK', '.', 'Consequently', ',', 'the', 'Group', 'is', 'subject', 'to', 'risks', 'associated', 'with', 'international', 'trade', '.']","['The', 'Group', 'sources', 'most', 'of', 'its', 'products', 'from', 'outside', 'the', 'UK']","[True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
21,3383,"Record's AUME is affected by movements in equity and other market levels because substantially all the Passive and Dynamic Hedging, and some of the Multi-product mandates, are linked to equity and other market levels.",What led to Record's AUME being affected by movements in equity and other market levels?,"substantially all the Passive and Dynamic Hedging, and some of the Multi-product mandates, are linked to equity and other market levels",True,"['Record', ""'"", 's', 'AU', '##ME', 'is', 'affected', 'by', 'movements', 'in', 'equity', 'and', 'other', 'market', 'levels', 'because', 'substantially', 'all', 'the', 'Pass', '##ive', 'and', 'D', '##ynamic', 'He', '##dging', ',', 'and', 'some', 'of', 'the', 'Multi', '-', 'product', 'mandate', '##s', ',', 'are', 'linked', 'to', 'equity', 'and', 'other', 'market', 'levels', '.']","['substantially', 'all', 'the', 'Pass', '##ive', 'and', 'D', '##ynamic', 'He', '##dging', ',', 'and', 'some', 'of', 'the', 'Multi', '-', 'product', 'mandate', '##s', ',', 'are', 'linked', 'to', 'equity', 'and', 'other', 'market', 'levels']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]"
22,3388,"This risk has increased during the year due to increased market pressure and evidence of increased ""value for money"" awareness driving consumer choice. A number of initiatives have been undertaken during the year to maintain product competitiveness.",What factor contributed to the risk increasing during the year?,"increased market pressure and evidence of increased ""value for money"" awareness driving consumer choice",True,"['This', 'risk', 'has', 'increased', 'during', 'the', 'year', 'due', 'to', 'increased', 'market', 'pressure', 'and', 'evidence', 'of', 'increased', '""', 'value', 'for', 'money', '""', 'awareness', 'driving', 'consumer', 'choice', '.', 'A', 'number', 'of', 'initiatives', 'have', 'been', 'undertaken', 'during', 'the', 'year', 'to', 'maintain', 'product', 'competitive', '##ness', '.']","['increased', 'market', 'pressure', 'and', 'evidence', 'of', 'increased', '""', 'value', 'for', 'money', '""', 'awareness', 'driving', 'consumer', 'choice']","[False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
23,3389,The objectives themselves are considered commercially sensitive and will therefore be disclosed on a retrospective basis in next year's annual report on remuneration (as long as such targets are no longer considered commercially sensitive at that point). This bonus is wholly payable in cash.,Why will the objectives be disclosed retrospectively in next year's annual remuneration report?,The objectives themselves are considered commercially sensitive,True,"['The', 'objectives', 'themselves', 'are', 'considered', 'commercially', 'sensitive', 'and', 'will', 'therefore', 'be', 'disclosed', 'on', 'a', 'retrospective', 'basis', 'in', 'next', 'year', ""'"", 's', 'annual', 'report', 'on', 're', '##mu', '##ner', '##ation', '(', 'as', 'long', 'as', 'such', 'targets', 'are', 'no', 'longer', 'considered', 'commercially', 'sensitive', 'at', 'that', 'point', ')', '.', 'This', 'bonus', 'is', 'wholly', 'pay', '##able', 'in', 'cash', '.']","['The', 'objectives', 'themselves', 'are', 'considered', 'commercially', 'sensitive']","[True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
